Volume Reference,Intelligence Summary Number,Start Date,End Date,Time,Civil Defence Region,Location,Country,Killed,Injured,Total Casualties,Additional Notes,Link to Page
HO 203/11,2118,27/07/1942,28/07/1942,Night,3: North Midlands,Heanor,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/068
HO 203/11,2118,27/07/1942,28/07/1942,Night,3: North Midlands,Holbeach,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/068
HO 203/11,2118,27/07/1942,28/07/1942,Night,3: North Midlands,Annesley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/068
HO 203/11,2118,27/07/1942,28/07/1942,Night,4: Eastern,Norwich,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,4: Eastern,Wymondham,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118 + 2119,27/07/1942,28/07/1942,Night,4: Eastern,Cambridge,England,3,18,21,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,4: Eastern,South Cove,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,4: Eastern,Bushey,England,0,0,0,Unexploded bomb,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,4: Eastern,Fobbing,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,4: Eastern,RAF Henlow,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118 + 2119,27/07/1942,28/07/1942,Night,5: London,Hayes,England,0,5,5,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,5: London,Barnet,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,5: London,Hornsey,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,6: Southern,Andover,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,7: South Western,Winchcombe,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/069
HO 203/11,2118,27/07/1942,28/07/1942,Night,7: South Western,Penzance,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/070
HO 203/11,2118 + 2119 + 2123,27/07/1942,28/07/1942,Night,9: Midlands,"Castle Bromwich, Birmingham",England,65,290,355,Casualty numbers for entire region,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/070
HO 203/11,2118 + 2119 + 2123,27/07/1942,28/07/1942,Night,9: Midlands,"Little Bromwich, Birmingham",England,65,290,355,Casualty numbers for entire region,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/070
HO 203/11,2118 + 2119 + 2123,27/07/1942,28/07/1942,Night,9: Midlands,"Handsworth Wood, Birmingham",England,65,290,355,Casualty numbers for entire region,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/070
HO 203/11,2118 + 2119 + 2123,27/07/1942,28/07/1942,Night,9: Midlands,"Witton, Birmingham",England,65,290,355,Casualty numbers for entire region,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/070
HO 203/11,2118 + 2119 + 2123,27/07/1942,28/07/1942,Night,9: Midlands,"Harborne, Birmingham",England,65,290,355,Casualty numbers for entire region,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/070
HO 203/11,2118 + 2119 + 2123,27/07/1942,28/07/1942,Night,9: Midlands,Nuneaton,England,65,290,355,Casualty numbers for entire region,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/070
HO 203/11,2118,27/07/1942,28/07/1942,Night,12: South Eastern,Fernhurst,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/070
HO 203/11,2119,27/07/1942,28/07/1942,Night,3: North Midlands,Mackworth,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/073
HO 203/11,2119,27/07/1942,28/07/1942,Night,3: North Midlands,"Bradley, Derbyshire",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/073
HO 203/11,2119,27/07/1942,28/07/1942,Night,3: North Midlands,"Gunthorpe Hall, Rutland",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/073
HO 203/11,2119,27/07/1942,28/07/1942,Night,3: North Midlands,Cottesbrooke,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/073
HO 203/11,2119,27/07/1942,28/07/1942,Night,3: North Midlands,Haselbech,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/073
HO 203/11,2119,27/07/1942,28/07/1942,Night,4: Eastern,Sutton-in-the-Isle,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/073
HO 203/11,2119,27/07/1942,28/07/1942,Night,4: Eastern,Farcet,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/073
HO 203/11,2119,27/07/1942,28/07/1942,Night,4: Eastern,Much Hadham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/074
HO 203/11,2119,27/07/1942,28/07/1942,Night,4: Eastern,Knebworth,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/074
HO 203/11,2119,27/07/1942,28/07/1942,Night,5: London,Bethnal Green,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/074
HO 203/11,2119,27/07/1942,28/07/1942,Night,5: London,Elstree,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/074
HO 203/11,2119,27/07/1942,28/07/1942,Night,6: Southern,Newport Pagnell,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/074
HO 203/11,2119,27/07/1942,28/07/1942,Night,7: South Western,Seend,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/074
HO 203/11,2120,28/07/1942,29/07/1942,Night,3: North Midlands,"Willoughby, Alford",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/076
HO 203/11,2120,28/07/1942,29/07/1942,Night,3: North Midlands,Hibaldstow,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/076
HO 203/11,2120 + 2121,28/07/1942,29/07/1942,Night,4: Eastern,"March, Cambridgeshire",England,5,30,35,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/076
HO 203/11,2120,28/07/1942,29/07/1942,Night,4: Eastern,Halesworth,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/076
HO 203/11,2120,28/07/1942,29/07/1942,Night,4: Eastern,Orford,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/076
HO 203/11,2121,29/07/1942,29/07/1942,Day,4: Eastern,Great Yarmouth,England,2,14,16,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/077
HO 203/11,2121,29/07/1942,29/07/1942,Day,7: South Western,Brixham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/077
HO 203/11,2122,29/07/1942,30/07/1942,Night,3: North Midlands,Hinckley,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/079
HO 203/11,2122,29/07/1942,30/07/1942,Night,3: North Midlands,Earl Shilton,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/079
HO 203/11,2122,29/07/1942,30/07/1942,Night,3: North Midlands,Houghton on the Hill,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/079
HO 203/11,2122,29/07/1942,30/07/1942,Night,3: North Midlands,Leire,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/079
HO 203/11,2122,29/07/1942,30/07/1942,Night,3: North Midlands,Kettering,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/079
HO 203/11,2122,29/07/1942,30/07/1942,Night,4: Eastern,Purfleet,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122,29/07/1942,30/07/1942,Night,4: Eastern,Coggeshall,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122 + 2123 + 2127,29/07/1942,30/07/1942,Night,4: Eastern,Bedford,England,10,61,71,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122,29/07/1942,30/07/1942,Night,4: Eastern,Weston Longville,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122,29/07/1942,30/07/1942,Night,4: Eastern,Worstead,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122,29/07/1942,30/07/1942,Night,4: Eastern,"Brancaster Staithe, King's Lynn",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122,29/07/1942,30/07/1942,Night,4: Eastern,Shropham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122,29/07/1942,30/07/1942,Night,4: Eastern,"Kettlebaston, Ipswich",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122 + 2123,29/07/1942,30/07/1942,Night,4: Eastern,Bishop's Stortford,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122,29/07/1942,30/07/1942,Night,5: London,Enfield,England,0,4,4,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122,29/07/1942,30/07/1942,Night,5: London,Northwood,England,0,4,4,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2122,29/07/1942,30/07/1942,Night,8: Wales,"Hell's Mouth, Llanengan, Pwllheli",Wales,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2123 + 2123,29/07/1942,30/07/1942,Night,9: Midlands,Birmingham,England,71,425,496,Casualty numbers for entire region,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/080
HO 203/11,2124 + 2123,29/07/1942,30/07/1942,Night,9: Midlands,Coventry,England,3,11,14,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/081
HO 203/11,2125 + 2123,29/07/1942,30/07/1942,Night,9: Midlands,Sedgley,England,71,425,496,Casualty numbers for entire region,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/081
HO 203/11,2126 + 2123,29/07/1942,30/07/1942,Night,9: Midlands,Oldbury,England,71,425,496,Casualty numbers for entire region,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/081
HO 203/11,2122,29/07/1942,30/07/1942,Night,10: North Western,Royton,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/081
HO 203/11,2123,29/07/1942,30/07/1942,Night,3: North Midlands,Barton Seagrave,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/082
HO 203/11,2123,29/07/1942,30/07/1942,Night,3: North Midlands,"Warmington, Peterborough",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/082
HO 203/11,2123,29/07/1942,30/07/1942,Night,3: North Midlands,Oundle,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/082
HO 203/11,2123,29/07/1942,30/07/1942,Night,3: North Midlands,Uttoxeter,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/082
HO 203/11,2123,29/07/1942,30/07/1942,Night,3: North Midlands,Oadby,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/082
HO 203/11,2123,29/07/1942,30/07/1942,Night,3: North Midlands,Wigston,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/082
HO 203/11,2123,29/07/1942,30/07/1942,Night,3: North Midlands,Melton Mowbray,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/082
HO 203/11,2123,29/07/1942,30/07/1942,Night,4: Eastern,Colchester,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/082
HO 203/11,2123,29/07/1942,30/07/1942,Night,4: Eastern,Shippea Hill,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/082
HO 203/11,2123,29/07/1942,30/07/1942,Night,4: Eastern,"Haddon, Peterborough",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/083
HO 203/11,2123,29/07/1942,30/07/1942,Night,4: Eastern,Wells-next-the-Sea,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/083
HO 203/11,2123,29/07/1942,30/07/1942,Night,9: Midlands,Great Barr,England,1,4,5,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/084
HO 203/11,2123,29/07/1942,30/07/1942,Night,9: Midlands,Darlaston,England,0,0,0,Unexploded bomb,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/084
HO 203/11,2126,29/07/1942,30/07/1942,Night,4: Eastern,Kempston,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/091
HO 203/11,2126,29/07/1942,30/07/1942,Night,5: London,Colmworth,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/091
HO 203/11,2124,30/07/1942,31/07/1942,Night,3: North Midlands,Holbeach Hurn,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/085
HO 203/11,2124 + 2125,30/07/1942,31/07/1942,Night,3: North Midlands,Kettering,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/085
HO 203/11,2124,30/07/1942,31/07/1942,Night,4: Eastern,Glatton,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/085
HO 203/11,2124,30/07/1942,31/07/1942,Night,6: Southern,Bincombe,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124,30/07/1942,31/07/1942,Night,7: South Western,Chepstow,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124 + 2125,30/07/1942,31/07/1942,Night,9: Midlands,Wolverhampton,England,5,34,39,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124 + 2125,30/07/1942,31/07/1942,Night,9: Midlands,Wednesbury,England,1,11,12,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124,30/07/1942,31/07/1942,Night,9: Midlands,Darlaston,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124,30/07/1942,31/07/1942,Night,9: Midlands,Walsall,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124,30/07/1942,31/07/1942,Night,9: Midlands,Brownhills,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124,30/07/1942,31/07/1942,Night,9: Midlands,Pelsall,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124 + 2125,30/07/1942,31/07/1942,Night,9: Midlands,Birmingham,England,10,30,40,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124,30/07/1942,31/07/1942,Night,9: Midlands,Shirley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124,30/07/1942,31/07/1942,Night,9: Midlands,Coventry,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124,30/07/1942,31/07/1942,Night,9: Midlands,Between Upton on Severn and Malvern,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/086
HO 203/11,2124,30/07/1942,31/07/1942,Night,12: South Eastern,Dover,England,0,0,0,Shells,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/087
HO 203/11,2125,30/07/1942,31/07/1942,Night,4: Eastern,"Holme, Peterborough",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/088
HO 203/11,2125,30/07/1942,31/07/1942,Night,9: Midlands,Bilston,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/088
HO 203/11,2125,30/07/1942,31/07/1942,Night,9: Midlands,Sedgley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/088
HO 203/11,2125,30/07/1942,31/07/1942,Night,9: Midlands,Coseley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/088
HO 203/11,2125,30/07/1942,31/07/1942,Night,9: Midlands,Willenhall,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/088
HO 203/11,2125,30/07/1942,31/07/1942,Night,9: Midlands,Wednesfield,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/089
HO 203/11,2126 + 2128 + 2131,31/07/1942,01/08/1942,Night,2: North Eastern,Hull,England,24,15,39,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/090
HO 203/11,2126,31/07/1942,01/08/1942,Night,2: North Eastern,Beverley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/090
HO 203/11,2126,31/07/1942,01/08/1942,Night,2: North Eastern,New Ellerby,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/090
HO 203/11,2126,31/07/1942,01/08/1942,Night,2: North Eastern,Withernsea,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/090
HO 203/11,2126,31/07/1942,01/08/1942,Night,2: North Eastern,Salt End +  Hedon,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/090
HO 203/11,2126,31/07/1942,01/08/1942,Night,2: North Eastern,Kilham,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/090
HO 203/11,2126,31/07/1942,01/08/1942,Night,2: North Eastern,"Leven, Beverley",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/091
HO 203/11,2126,31/07/1942,01/08/1942,Night,2: North Eastern,Catwick,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/091
HO 203/11,2126,31/07/1942,01/08/1942,Night,7: South Western,Torbay,England,1,5,6,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/091
HO 203/11,2126,31/07/1942,01/08/1942,Night,7: South Western,Dawlish,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/091
HO 203/11,2126,31/07/1942,01/08/1942,Night,7: South Western,Teignmouth,England,6,10,16,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/091
HO 203/11,2127,31/07/1942,01/08/1942,Night,2: North Eastern,East Newton,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/092
HO 203/11,2127,31/07/1942,01/08/1942,Night,3: North Midlands,Marshchapel,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/092
HO 203/11,2127,31/07/1942,01/08/1942,Night,3: North Midlands,South Cockerington,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/092
HO 203/11,2128 + 2129 + 2135,01/08/1942,02/08/1942,Night,4: Eastern,Norwich,England,5,28,33,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/093
HO 203/11,2128,01/08/1942,02/08/1942,Night,4: Eastern,Hethersett,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/093
HO 203/11,2128,01/08/1942,02/08/1942,Night,10: North Western,Appleby-in-Westmorland (Westmorland),England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/093
HO 203/11,2129,02/08/1942,02/08/1942,Day,2: North Eastern,York + Skeldergate,England,1,48,49,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/094
HO 203/11,2129,02/08/1942,02/08/1942,Day,3: North Midlands,Leverton,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/094
HO 203/11,2129 + 2130 + 2131,02/08/1942,02/08/1942,Day,3: North Midlands,Lincoln,England,1,8,9,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/094
HO 203/11,2129 + 2133,02/08/1942,02/08/1942,Day,3: North Midlands,Spalding,England,0,15,15,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/094
